0	6	0.970807897285402
0	174	0.6489589752736553
0	76	0.5995883102169358
0	357	0.5484482719478003
0	209	0.5371964250547149
0	189	0.48320310035481573
0	283	0.47325931888938566
0	493	0.46273579646153395
0	288	0.4591200439302963
0	792	0.45434762851118754
0	104	0.4503724099193555
0	577	0.4477174994021379
0	217	0.43838233313918884
0	12	0.4342941971839156
0	18	0.43305186779964
0	286	0.4303401098643364
0	278	0.426251680362621
0	1965	0.4232351102339788
0	1287	0.41508260075612036
0	979	0.41332148409481245
1	49	0.9843925214768992
1	56	0.9794395059754546
1	116	0.9765581478484884
1	44	0.9742927213266995
1	54	0.9722306467666304
1	119	0.9711898622921958
1	801	0.963962855710918
1	14	0.961695471724524
1	470	0.9586640316835233
1	1730	0.956848732061088
1	73	0.9556401557889881
1	289	0.9550236232190643
1	786	0.9521809948623609
1	173	0.9503007916132271
1	37	0.9473989177885017
1	461	0.9447941208552194
1	82	0.9386724018441446
1	1289	0.9335872438710465
1	481	0.9308667599088951
1	328	0.9305520755347659
2	72	0.8396779653221772
2	48	0.8156711069280638
2	102	0.7877983065378724
2	366	0.7807246002630673
2	12	0.7572159742783248
2	97	0.7271502599182339
2	69	0.7187010805972367
2	67	0.7096603828703029
2	100	0.6819580455658176
2	713	0.6775043455806764
2	288	0.6651148774878658
2	157	0.6474768874921282
2	90	0.6463374390571575
2	257	0.6444419946978708
2	594	0.6426671320155178
2	404	0.6423556052617398
2	1764	0.6374308979160441
2	95	0.6334181200380437
2	326	0.6299077706977383
2	308	0.6289219955286187
3	41	0.8993764018529502
3	167	0.8159458344801592
3	405	0.8110370819559108
3	246	0.8054574908023134
3	434	0.7748135082076308
3	593	0.7655993507034934
3	291	0.762007103454308
3	962	0.7499430977950916
3	604	0.749742625018632
3	691	0.7373072770888726
3	198	0.7306437911808017
3	699	0.7255577099787055
3	201	0.7167362094300478
3	533	0.7089617731694187
3	497	0.708107606838069
3	34	0.705608932564626
3	165	0.705312484683842
3	195	0.7040961804674615
3	396	0.7019378603057033
3	573	0.7014856463385801
4	509	0.8086469345152021
4	289	0.805006293542449
4	103	0.7993016567717184
4	119	0.7835760201893136
4	1730	0.7777525035211132
4	623	0.7753377511805204
4	1221	0.7752196807673353
4	2891	0.774585297395076
4	49	0.7701861203930839
4	1	0.7624245686622186
4	917	0.7616145843831682
4	56	0.7593927300382854
4	54	0.7549223890012553
4	116	0.7521920134154223
4	461	0.7474072762781847
4	489	0.7467213385893867
4	966	0.7411490708110766
4	173	0.7359672060025304
4	422	0.7329754107991995
4	4541	0.7303738710516156
5	53	0.9616285762551123
5	18	0.9263301477978311
5	1032	0.5263162729933107
5	189	0.3976395476455384
5	907	0.38891961409023157
5	1359	0.37786140734807405
5	444	0.375462963805824
5	2164	0.35049453533105984
5	862	0.33801974709258426
5	1473	0.33564929070820715
5	2162	0.3334628614918742
5	256	0.3253191840572688
5	2912	0.32187177092986213
5	760	0.31985947590598096
5	3745	0.31712717516471156
5	1789	0.3136182929207701
5	29	0.31326037229374526
5	3497	0.3110007898380574
5	679	0.3090388587587305
5	3039	0.30196508733804583
6	0	0.9708078972854021
6	174	0.6856724805762262
6	76	0.6085727916158761
6	189	0.582152867976184
6	357	0.5724989765329682
6	209	0.5506211679631526
6	18	0.5184031889703569
6	283	0.5135266136529919
6	792	0.5052071454524288
6	104	0.49746170851143967
6	217	0.48578839038413385
6	493	0.47512436341162745
6	288	0.4711784065508789
6	53	0.46611935956563827
6	323	0.46103935628154386
6	33	0.45909241227675807
6	1287	0.4589476537442481
6	577	0.4587449237879542
6	286	0.45706908184861883
6	1704	0.45445417653900844
7	46	0.8157225487242937
7	81	0.7924770865421177
7	235	0.7805071800175333
7	195	0.7775439570506312
7	317	0.7546434719412757
7	522	0.720006168386495
7	59	0.7065518721057831
7	691	0.7042418896699613
7	153	0.702370685974231
7	1019	0.7021173529492538
7	558	0.6901293125475527
7	165	0.686916625399364
7	198	0.6759701572864
7	201	0.6707305636446083
7	281	0.6703598845928194
7	562	0.6676552228737669
7	98	0.6656491901859364
7	238	0.6536474692427061
7	667	0.6503179540103717
7	197	0.6472278245544032
8	1730	0.9011968716879779
8	1	0.8935457482194215
8	119	0.8906868948119081
8	173	0.8786519220414649
8	49	0.8768067603186834
8	1463	0.873763217444837
8	44	0.8723972108468847
8	289	0.8713848888696466
8	1221	0.8711370499205751
8	73	0.8697832836106154
8	116	0.866582684898044
8	2422	0.8614277770099967
8	489	0.8612144506712565
8	56	0.8603885858032767
8	786	0.8601889679765785
8	801	0.8600792805909847
8	14	0.8495220311526512
8	54	0.848090498539968
8	374	0.847096577097219
8	470	0.843747465471291
9	135	0.9262185252088676
9	101	0.9050079756560081
9	903	0.8996602540557491
9	203	0.8986825673142278
9	845	0.8896682588237146
9	1520	0.8867254107397319
9	1791	0.8841548159613314
9	2961	0.8818433841199153
9	141	0.8796091787045
9	1875	0.8791392841882988
9	1268	0.8788318411138366
9	560	0.8699990541307133
9	2942	0.8679509659430159
9	1695	0.8675476516967634
9	1465	0.8672746601997657
9	2040	0.8619139076403903
9	472	0.8608906207817001
9	1848	0.858588526693506
9	1497	0.8584948388383649
9	733	0.8566013068574175
10	64	0.8189658049704069
10	12	0.8153470227847065
10	186	0.8078335398374488
10	62	0.8074001483955977
10	43	0.7980373034035758
10	288	0.7898746161125699
10	97	0.7885601892075356
10	38	0.7877010277792625
10	87	0.7863433139034779
10	74	0.7853337237157615
10	95	0.7829718698866246
10	1298	0.7820278203376267
10	366	0.7780646829239425
10	90	0.7777349177344142
10	1281	0.7766946852689351
10	100	0.7714190697599669
10	648	0.7689722020144302
10	412	0.7648050454841716
10	52	0.7606626437799554
10	45	0.7531037861336417
11	60	0.7062830526812708
11	40	0.6964345769463706
11	42	0.683281064234536
11	118	0.6764879815592627
11	115	0.6719909272702388
11	122	0.6626796851142288
11	21	0.6621102233522802
11	23	0.6500390918230484
11	315	0.6317502989979135
11	685	0.6316586009112691
11	83	0.6255220137515617
11	650	0.6121144146556124
11	191	0.6087519136368214
11	91	0.5769589502387688
11	679	0.5715126889387141
11	248	0.5710270251954951
11	36	0.5682590362645048
11	564	0.5637400879725887
11	302	0.5547282783763993
11	713	0.5297194220895283
12	288	0.9355606913918492
12	97	0.9001280912211617
12	43	0.8883162600348578
12	38	0.8877848791162047
12	366	0.8817616777711227
12	90	0.8767956152243196
12	648	0.8642303379872514
12	64	0.860881888652414
12	95	0.8604340803147342
12	69	0.8538894631335597
12	87	0.8530404731963553
12	138	0.8517834609774261
12	76	0.8512778988936924
12	74	0.8508568288892429
12	48	0.8499111852481349
12	52	0.8379537852277081
12	217	0.8375836104482541
12	340	0.8329283260778793
12	79	0.8283042736285062
12	659	0.822012653399992
13	252	0.7145933100646493
13	2243	0.7132557484180369
13	646	0.6912214828840932
13	1192	0.681698308218436
13	1735	0.6661594295068922
13	40	0.6499062258063043
13	685	0.6213546457912984
13	21	0.6211174220928376
13	57	0.6193619730542929
13	570	0.6095172436801514
13	2763	0.5980540464212009
13	42	0.5779877358796776
13	718	0.5702164163068129
13	83	0.5594269929259853
13	1060	0.5572100710384457
13	994	0.5509902897945905
13	1655	0.5509051304481969
13	315	0.5275008190269221
13	599	0.5270314112870003
13	1002	0.5239158088372738
14	116	0.9822702117658199
14	470	0.9706980081826299
14	49	0.97059296527066
14	44	0.9618146534587779
14	1	0.961695471724524
14	82	0.9596756692176509
14	119	0.9587810792120827
14	37	0.9578563816215113
14	89	0.9568269129519398
14	481	0.9560453607281633
14	56	0.9543335678667039
14	99	0.9523063434995369
14	801	0.95133826643683
14	51	0.9433524118277782
14	54	0.9397572282955657
14	328	0.9375790397178223
14	173	0.9356275458505081
14	786	0.9346518477752179
14	73	0.934231544908981
14	461	0.9322992407404713
15	148	0.9322448739742949
15	413	0.924339453207247
15	254	0.9179405346946073
15	259	0.9156593239706037
15	237	0.90355640322567
15	968	0.9007768601833333
15	299	0.9001412487163667
15	370	0.898897661679868
15	324	0.8966471816957058
15	341	0.8936541657701205
15	1129	0.8905564418951799
15	452	0.8884018790339077
15	132	0.888334728922189
15	32	0.8871001091624704
15	535	0.8856032577061999
15	26	0.8833451373569428
15	502	0.8827655104155938
15	693	0.881897089295676
15	162	0.8816499264662252
15	180	0.8813981659689775
16	1854	0.7599108641046535
16	275	0.75184767231223
16	659	0.7388407571600669
16	1495	0.72564393022661
16	206	0.7188602418897331
16	79	0.7117499479586599
16	1042	0.705595856459423
16	699	0.7047466490463526
16	203	0.6970692554774967
16	3328	0.6944966299261383
16	2791	0.6876868032555531
16	90	0.6844735865951379
16	316	0.6842491317206618
16	1298	0.6827746995309263
16	4994	0.6796715137369788
16	1590	0.6791389673542275
16	795	0.6787883956086426
16	544	0.6776504049272204
16	158	0.6776469584991361
16	1658	0.676814579234019
17	688	0.9245505865551681
17	553	0.9168072652851273
17	152	0.9128856699059856
17	1038	0.9112999574127791
17	344	0.9064599847946666
17	485	0.9046024722745623
17	295	0.9038837602118515
17	651	0.9009254254471871
17	1119	0.8983780042703765
17	928	0.8974555943060126
17	433	0.8960073083233364
17	345	0.8947593042303941
17	394	0.8946702129442126
17	887	0.8898410020378329
17	3680	0.883911119098313
17	1423	0.8832351566517451
17	131	0.8811362980428005
17	162	0.8800634942246304
17	3376	0.8793440571227635
17	2579	0.8774406467937311
18	53	0.9869384939508763
18	5	0.926330147797831
18	6	0.5184031889703569
18	189	0.5104406609956053
18	1032	0.4754202111205484
18	0	0.43305186779964006
18	1473	0.4222321067979647
18	1359	0.3863563854821479
18	3497	0.38320123150194857
18	1704	0.38008022445939693
18	286	0.37749358481117273
18	1603	0.37164733093190766
18	2164	0.3688999924741931
18	3039	0.3640683036496216
18	377	0.3636319959541345
18	665	0.36231522020361673
18	3512	0.35684475815223726
